REGION,BRANCHNAME,ITEMID,PURITY,FINISH,SHAPE,THEME,BRAND,WORKSTYLE,STOCK_COUNT,SALE_COUNT
South,BR-Bengaluru-01,PRD00101,18,Textured,Mixed,Geometric,Essentials,KundanInspired,2,1
South,BR-Bengaluru-01,PRD00090,14,HighPolish,Round,Geometric,Signature,KundanInspired,3,2
South,BR-Bengaluru-01,PRD00142,22,Matte,Round,Floral,Signature,Filigree,18,0
South,BR-Bengaluru-01,PRD00176,18,TwoTone,Princess,Minimalist,Signature,Handcrafted,11,2
South,BR-Bengaluru-01,PRD00170,14,HighPolish,Mixed,Minimalist,Signature,Handcrafted,5,4
South,BR-Bengaluru-01,PRD00263,22,TwoTone,Princess,Geometric,Signature,KundanInspired,19,0
South,BR-Bengaluru-01,PRD00272,18,Matte,Princess,Minimalist,House,Cast,12,0
South,BR-Bengaluru-01,PRD00050,22,Textured,Round,Contemporary,Signature,KundanInspired,5,2
South,BR-Bengaluru-01,PRD00210,22,HighPolish,Oval,Traditional,Essentials,Cast,14,3
South,BR-Bengaluru-01,PRD00094,14,HighPolish,Oval,Traditional,Signature,KundanInspired,15,3
South,BR-Bengaluru-01,PRD00177,22,HighPolish,Mixed,Minimalist,House,Cast,18,4
South,BR-Bengaluru-01,PRD00247,14,TwoTone,Oval,Minimalist,House,Filigree,7,2
South,BR-Bengaluru-01,PRD00044,18,Textured,Oval,Floral,House,KundanInspired,11,3
South,BR-Bengaluru-01,PRD00159,14,Matte,Mixed,Geometric,House,Filigree,2,2
South,BR-Bengaluru-01,PRD00017,22,Textured,Oval,Floral,House,Handcrafted,1,1
South,BR-Bengaluru-01,PRD00290,14,Matte,Mixed,Traditional,Essentials,KundanInspired,6,2
South,BR-Bengaluru-01,PRD00037,22,HighPolish,Round,Minimalist,Signature,Filigree,16,0
South,BR-Bengaluru-01,PRD00164,14,HighPolish,Oval,Floral,Signature,KundanInspired,7,1
South,BR-Bengaluru-01,PRD00001,14,Textured,Oval,Minimalist,Essentials,Cast,16,3
South,BR-Bengaluru-01,PRD00110,14,Matte,Princess,Minimalist,House,Cast,11,3
South,BR-Bengaluru-01,PRD00006,18,HighPolish,Princess,Floral,Essentials,Handcrafted,5,1
South,BR-Bengaluru-01,PRD00064,22,Textured,Round,Traditional,Essentials,Handcrafted,6,1
South,BR-Bengaluru-01,PRD00138,18,Textured,Princess,Minimalist,Signature,Handcrafted,3,1
South,BR-Bengaluru-01,PRD00079,22,Textured,Mixed,Traditional,Essentials,Cast,17,1
South,BR-Bengaluru-01,PRD00002,18,TwoTone,Princess,Contemporary,House,Cast,7,2
South,BR-Bengaluru-01,PRD00008,18,Matte,Round,Contemporary,House,Cast,9,3
South,BR-Bengaluru-01,PRD00065,22,Textured,Mixed,Floral,House,Handcrafted,7,2
South,BR-Bengaluru-01,PRD00258,18,HighPolish,Oval,Minimalist,Signature,KundanInspired,9,2
South,BR-Bengaluru-01,PRD00023,22,Textured,Mixed,Geometric,Essentials,Cast,12,4
South,BR-Bengaluru-01,PRD00049,22,Matte,Mixed,Contemporary,Essentials,Cast,1,1
South,BR-Bengaluru-01,PRD00189,14,HighPolish,Mixed,Geometric,Signature,KundanInspired,3,1
South,BR-Bengaluru-01,PRD00269,18,HighPolish,Round,Minimalist,House,Handcrafted,12,4
South,BR-Bengaluru-01,PRD00095,14,Textured,Mixed,Floral,House,Cast,4,0
South,BR-Bengaluru-01,PRD00148,14,Matte,Princess,Traditional,Signature,Filigree,15,2
South,BR-Bengaluru-01,PRD00024,14,Matte,Round,Geometric,Signature,Cast,14,0
South,BR-Bengaluru-01,PRD00289,14,TwoTone,Round,Contemporary,House,Filigree,15,0
South,BR-Bengaluru-01,PRD00039,18,Matte,Mixed,Geometric,Essentials,Handcrafted,19,1
South,BR-Bengaluru-01,PRD00288,22,HighPolish,Round,Traditional,House,Cast,19,2
South,BR-Bengaluru-01,PRD00055,22,Matte,Round,Geometric,Signature,Filigree,11,1
South,BR-Bengaluru-01,PRD00121,18,Matte,Round,Floral,Essentials,Filigree,11,2
South,BR-Bengaluru-01,PRD00221,22,Matte,Round,Floral,Essentials,Handcrafted,17,2
South,BR-Bengaluru-01,PRD00091,14,HighPolish,Princess,Floral,Essentials,Filigree,6,3
South,BR-Bengaluru-01,PRD00153,18,HighPolish,Mixed,Contemporary,House,KundanInspired,11,2
South,BR-Bengaluru-01,PRD00250,14,Matte,Princess,Minimalist,House,Handcrafted,14,3
South,BR-Bengaluru-01,PRD00125,14,Textured,Round,Traditional,Essentials,Cast,4,4
South,BR-Bengaluru-01,PRD00108,18,HighPolish,Princess,Geometric,Essentials,Filigree,19,0
South,BR-Bengaluru-01,PRD00012,14,HighPolish,Princess,Traditional,Essentials,Cast,8,2
South,BR-Bengaluru-01,PRD00190,18,HighPolish,Mixed,Geometric,Essentials,Handcrafted,10,4
South,BR-Bengaluru-01,PRD00228,14,Matte,Mixed,Minimalist,Signature,Filigree,5,0
South,BR-Bengaluru-01,PRD00168,18,HighPolish,Oval,Floral,Essentials,Filigree,8,4
South,BR-Bengaluru-01,PRD00081,18,Matte,Princess,Geometric,House,Cast,15,3
South,BR-Bengaluru-01,PRD00243,14,Matte,Princess,Geometric,House,Filigree,12,4
South,BR-Bengaluru-01,PRD00184,18,HighPolish,Princess,Traditional,House,Cast,17,4
South,BR-Bengaluru-01,PRD00242,14,Matte,Princess,Contemporary,Essentials,KundanInspired,12,0
South,BR-Bengaluru-01,PRD00212,14,Matte,Princess,Minimalist,Signature,KundanInspired,19,2
South,BR-Bengaluru-01,PRD00106,22,Textured,Mixed,Traditional,Essentials,Handcrafted,0,0
South,BR-Bengaluru-01,PRD00182,14,HighPolish,Mixed,Traditional,House,KundanInspired,2,2
South,BR-Bengaluru-01,PRD00077,18,Matte,Round,Contemporary,Signature,Cast,11,4
South,BR-Bengaluru-01,PRD00161,22,HighPolish,Mixed,Geometric,House,Cast,4,3
South,BR-Bengaluru-01,PRD00140,22,HighPolish,Round,Floral,Signature,Cast,3,1
South,BR-Bengaluru-01,PRD00146,22,HighPolish,Oval,Geometric,House,KundanInspired,18,0
South,BR-Bengaluru-01,PRD00293,22,Textured,Princess,Minimalist,House,KundanInspired,9,0
South,BR-Bengaluru-01,PRD00278,14,TwoTone,Round,Traditional,House,KundanInspired,17,0
South,BR-Bengaluru-01,PRD00144,22,Matte,Oval,Geometric,Signature,Filigree,19,2
South,BR-Bengaluru-01,PRD00088,18,HighPolish,Mixed,Contemporary,Signature,Cast,6,1
South,BR-Bengaluru-01,PRD00047,18,Textured,Round,Traditional,Essentials,KundanInspired,0,0
South,BR-Bengaluru-01,PRD00021,18,Textured,Oval,Geometric,Signature,Cast,12,2
South,BR-Bengaluru-01,PRD00113,22,HighPolish,Oval,Contemporary,Signature,Filigree,15,0
South,BR-Bengaluru-01,PRD00098,18,HighPolish,Mixed,Contemporary,Essentials,KundanInspired,7,3
South,BR-Bengaluru-01,PRD00287,14,Textured,Mixed,Minimalist,House,Cast,14,4
South,BR-Bengaluru-01,PRD00245,22,Textured,Oval,Floral,House,Cast,15,1
South,BR-Bengaluru-01,PRD00286,14,TwoTone,Oval,Traditional,Signature,KundanInspired,8,3
South,BR-Bengaluru-01,PRD00013,14,HighPolish,Princess,Traditional,Essentials,Filigree,2,1
South,BR-Bengaluru-01,PRD00030,22,Matte,Round,Floral,House,Cast,0,0
South,BR-Bengaluru-01,PRD00222,14,HighPolish,Round,Floral,Signature,KundanInspired,11,0
South,BR-Bengaluru-01,PRD00281,14,Matte,Princess,Geometric,Essentials,Filigree,18,4
South,BR-Bengaluru-01,PRD00120,14,HighPolish,Princess,Floral,Signature,Filigree,1,0
South,BR-Bengaluru-01,PRD00045,14,TwoTone,Round,Traditional,House,Filigree,1,0
South,BR-Bengaluru-01,PRD00214,18,HighPolish,Round,Geometric,House,Handcrafted,15,0
South,BR-Bengaluru-01,PRD00086,22,HighPolish,Oval,Traditional,House,Filigree,10,4
South,BR-Bengaluru-01,PRD00294,14,HighPolish,Round,Traditional,Essentials,Handcrafted,9,0
South,BR-Bengaluru-01,PRD00300,14,Matte,Round,Traditional,Essentials,Cast,3,3
South,BR-Bengaluru-01,PRD00284,22,Matte,Princess,Contemporary,Signature,Filigree,13,3
South,BR-Bengaluru-01,PRD00218,14,HighPolish,Mixed,Traditional,Signature,Filigree,6,3
South,BR-Bengaluru-01,PRD00227,18,Textured,Oval,Geometric,House,Handcrafted,5,4
South,BR-Bengaluru-01,PRD00072,18,Textured,Mixed,Contemporary,Essentials,Handcrafted,12,2
South,BR-Bengaluru-01,PRD00027,22,TwoTone,Mixed,Traditional,Essentials,Cast,13,3
South,BR-Bengaluru-01,PRD00219,18,HighPolish,Princess,Contemporary,Essentials,Handcrafted,8,0
South,BR-Bengaluru-01,PRD00061,22,Matte,Princess,Contemporary,Signature,Handcrafted,8,4
South,BR-Bengaluru-01,PRD00215,22,Matte,Oval,Minimalist,House,Filigree,10,0
South,BR-Bengaluru-01,PRD00082,22,Matte,Oval,Contemporary,House,KundanInspired,12,3
South,BR-Bengaluru-01,PRD00260,22,Textured,Princess,Minimalist,House,KundanInspired,12,4
South,BR-Bengaluru-02,PRD00102,18,TwoTone,Princess,Traditional,Signature,KundanInspired,8,3
South,BR-Bengaluru-02,PRD00105,22,Textured,Round,Minimalist,House,KundanInspired,1,1
South,BR-Bengaluru-02,PRD00165,14,Matte,Round,Floral,Signature,Filigree,10,2
South,BR-Bengaluru-02,PRD00096,14,HighPolish,Princess,Traditional,House,KundanInspired,7,4
South,BR-Bengaluru-02,PRD00274,22,Textured,Princess,Contemporary,Signature,KundanInspired,18,2
South,BR-Bengaluru-02,PRD00113,22,Matte,Princess,Minimalist,House,Handcrafted,7,0
South,BR-Bengaluru-02,PRD00291,14,Textured,Mixed,Traditional,Signature,KundanInspired,18,0
South,BR-Bengaluru-02,PRD00164,14,TwoTone,Mixed,Contemporary,House,Handcrafted,3,1
South,BR-Bengaluru-02,PRD00069,18,Matte,Round,Floral,Essentials,KundanInspired,1,0
South,BR-Bengaluru-02,PRD00026,22,TwoTone,Mixed,Geometric,Signature,Filigree,6,0
South,BR-Bengaluru-02,PRD00193,22,HighPolish,Mixed,Floral,Essentials,Handcrafted,8,4
South,BR-Bengaluru-02,PRD00263,18,HighPolish,Princess,Geometric,Essentials,Filigree,17,3
South,BR-Bengaluru-02,PRD00194,14,TwoTone,Oval,Minimalist,Essentials,Filigree,13,0
South,BR-Bengaluru-02,PRD00058,18,TwoTone,Mixed,Geometric,Essentials,Handcrafted,8,3
South,BR-Bengaluru-02,PRD00003,22,TwoTone,Oval,Geometric,Essentials,KundanInspired,0,0
South,BR-Bengaluru-02,PRD00266,18,Textured,Oval,Geometric,House,Handcrafted,15,0
South,BR-Bengaluru-02,PRD00160,22,Matte,Princess,Geometric,Signature,KundanInspired,6,1
South,BR-Bengaluru-02,PRD00158,14,Textured,Mixed,Minimalist,Signature,Handcrafted,4,2
South,BR-Bengaluru-02,PRD00098,22,Textured,Princess,Traditional,Signature,Cast,17,2
South,BR-Bengaluru-02,PRD00224,22,TwoTone,Princess,Traditional,Signature,Handcrafted,6,0
South,BR-Bengaluru-02,PRD00230,18,TwoTone,Oval,Contemporary,Signature,Cast,15,3
South,BR-Bengaluru-02,PRD00278,18,HighPolish,Round,Minimalist,House,Filigree,14,0
South,BR-Bengaluru-02,PRD00210,14,Matte,Princess,Floral,Essentials,Handcrafted,15,1
South,BR-Bengaluru-02,PRD00123,18,HighPolish,Princess,Minimalist,Essentials,Cast,2,2
South,BR-Bengaluru-02,PRD00299,14,Textured,Princess,Floral,Signature,Cast,5,2
South,BR-Bengaluru-02,PRD00285,22,TwoTone,Princess,Floral,House,Handcrafted,19,1
South,BR-Bengaluru-02,PRD00086,22,TwoTone,Mixed,Contemporary,Signature,Cast,0,0
South,BR-Bengaluru-02,PRD00152,18,TwoTone,Round,Floral,House,Filigree,5,4
South,BR-Bengaluru-02,PRD00280,22,Matte,Oval,Geometric,House,Cast,5,2
South,BR-Bengaluru-02,PRD00157,14,TwoTone,Oval,Floral,Essentials,Handcrafted,19,1
South,BR-Bengaluru-02,PRD00203,14,TwoTone,Mixed,Minimalist,Essentials,KundanInspired,7,2
South,BR-Bengaluru-02,PRD00270,14,TwoTone,Oval,Minimalist,House,Handcrafted,13,1
South,BR-Bengaluru-02,PRD00051,18,TwoTone,Oval,Floral,Signature,Filigree,14,2
South,BR-Bengaluru-02,PRD00186,14,Textured,Round,Minimalist,House,KundanInspired,11,1
South,BR-Bengaluru-02,PRD00062,18,HighPolish,Mixed,Floral,Signature,Filigree,0,0
South,BR-Bengaluru-02,PRD00238,18,Textured,Oval,Contemporary,Signature,Cast,13,3
South,BR-Bengaluru-02,PRD00246,14,TwoTone,Oval,Traditional,Signature,Cast,4,3
South,BR-Bengaluru-02,PRD00239,18,Textured,Princess,Minimalist,Signature,KundanInspired,9,1
South,BR-Bengaluru-02,PRD00255,18,TwoTone,Oval,Floral,Essentials,Cast,15,0
South,BR-Bengaluru-02,PRD00017,14,Textured,Round,Floral,Signature,Filigree,12,1
South,BR-Bengaluru-02,PRD00259,22,Textured,Oval,Geometric,Essentials,Filigree,6,1
South,BR-Bengaluru-02,PRD00226,18,HighPolish,Round,Geometric,House,Handcrafted,18,1
South,BR-Bengaluru-02,PRD00080,18,Textured,Princess,Geometric,Essentials,Cast,6,0
South,BR-Bengaluru-02,PRD00082,18,Matte,Princess,Minimalist,Signature,KundanInspired,11,4
South,BR-Bengaluru-02,PRD00138,14,Matte,Princess,Traditional,Signature,Cast,18,1
South,BR-Bengaluru-02,PRD00293,14,HighPolish,Princess,Traditional,Signature,Cast,9,4
South,BR-Bengaluru-02,PRD00033,14,Matte,Oval,Floral,Signature,Cast,15,1
South,BR-Bengaluru-02,PRD00130,14,Textured,Oval,Traditional,Essentials,Filigree,8,3
South,BR-Bengaluru-02,PRD00031,22,Matte,Round,Traditional,House,Cast,13,3
South,BR-Bengaluru-02,PRD00187,22,HighPolish,Round,Minimalist,Signature,Filigree,6,0
South,BR-Bengaluru-02,PRD00233,18,HighPolish,Round,Geometric,Signature,Handcrafted,13,2
South,BR-Bengaluru-02,PRD00211,22,Textured,Oval,Contemporary,Signature,Cast,0,0
South,BR-Bengaluru-02,PRD00081,14,TwoTone,Mixed,Floral,House,Handcrafted,8,3
South,BR-Bengaluru-02,PRD00286,18,Textured,Princess,Traditional,House,KundanInspired,5,1
South,BR-Bengaluru-02,PRD00133,18,HighPolish,Round,Contemporary,Essentials,KundanInspired,11,2
South,BR-Bengaluru-02,PRD00245,22,HighPolish,Round,Minimalist,Signature,Filigree,19,0
South,BR-Bengaluru-02,PRD00054,18,TwoTone,Princess,Geometric,Signature,Handcrafted,2,2
South,BR-Bengaluru-02,PRD00021,14,Textured,Round,Contemporary,Essentials,Handcrafted,11,1
South,BR-Bengaluru-02,PRD00048,22,HighPolish,Princess,Geometric,House,Filigree,11,1
South,BR-Bengaluru-02,PRD00228,14,TwoTone,Mixed,Geometric,Essentials,Filigree,16,0
South,BR-Bengaluru-02,PRD00079,14,HighPolish,Round,Geometric,Signature,Handcrafted,13,1
South,BR-Bengaluru-02,PRD00095,14,Textured,Mixed,Geometric,Signature,Handcrafted,3,1
South,BR-Bengaluru-02,PRD00064,14,TwoTone,Princess,Traditional,Signature,Cast,8,2
South,BR-Bengaluru-02,PRD00201,22,HighPolish,Oval,Traditional,Signature,Cast,9,1
South,BR-Bengaluru-02,PRD00191,14,TwoTone,Round,Traditional,Signature,Handcrafted,1,1
South,BR-Bengaluru-02,PRD00145,18,TwoTone,Oval,Traditional,House,Handcrafted,6,1
South,BR-Bengaluru-02,PRD00022,22,Matte,Oval,Minimalist,Signature,KundanInspired,3,2
South,BR-Bengaluru-02,PRD00094,14,Textured,Mixed,Floral,House,KundanInspired,1,1
South,BR-Bengaluru-02,PRD00188,14,Matte,Round,Contemporary,Signature,Handcrafted,13,2
South,BR-Bengaluru-02,PRD00072,14,Matte,Oval,Contemporary,House,Cast,17,2
South,BR-Bengaluru-02,PRD00007,14,Matte,Princess,Minimalist,House,KundanInspired,10,2
South,BR-Bengaluru-02,PRD00114,18,Textured,Princess,Traditional,Essentials,Handcrafted,5,3
South,BR-Bengaluru-02,PRD00084,18,Textured,Oval,Traditional,House,Cast,12,1
South,BR-Bengaluru-02,PRD00221,18,HighPolish,Mixed,Geometric,Signature,Handcrafted,15,0
South,BR-Bengaluru-02,PRD00108,22,Matte,Round,Geometric,Essentials,KundanInspired,10,0
South,BR-Bengaluru-02,PRD00180,22,TwoTone,Round,Contemporary,House,Filigree,8,4
South,BR-Bengaluru-02,PRD00111,18,Textured,Princess,Traditional,Signature,Filigree,1,0
South,BR-Bengaluru-02,PRD00116,22,Matte,Round,Minimalist,House,Cast,10,0
South,BR-Bengaluru-02,PRD00067,22,TwoTone,Round,Minimalist,Signature,Filigree,12,2
South,BR-Bengaluru-02,PRD00250,14,TwoTone,Mixed,Geometric,Essentials,Cast,0,0
South,BR-Bengaluru-02,PRD00136,18,HighPolish,Princess,Floral,Signature,Handcrafted,15,3
South,BR-Bengaluru-02,PRD00049,14,Textured,Mixed,Floral,House,Cast,14,3
South,BR-Bengaluru-02,PRD00208,14,Textured,Oval,Geometric,Essentials,Cast,14,3
South,BR-Bengaluru-02,PRD00154,18,TwoTone,Princess,Geometric,House,Handcrafted,3,2
South,BR-Bengaluru-02,PRD00132,14,TwoTone,Mixed,Floral,Signature,Filigree,13,0
South,BR-Bengaluru-02,PRD00167,22,Matte,Oval,Traditional,Essentials,Handcrafted,19,3
South,BR-Bengaluru-02,PRD00219,22,HighPolish,Princess,Geometric,Signature,KundanInspired,4,2
South,BR-Bengaluru-02,PRD00001,14,TwoTone,Mixed,Contemporary,House,Cast,11,2
South,BR-Bengaluru-02,PRD00148,18,HighPolish,Princess,Floral,Signature,Handcrafted,16,0
South,BR-Bengaluru-02,PRD00037,14,Textured,Princess,Traditional,Signature,Handcrafted,2,0
South,BR-Bengaluru-02,PRD00296,22,Textured,Round,Floral,Essentials,Handcrafted,12,4
South,BR-Bengaluru-02,PRD00241,14,HighPolish,Oval,Contemporary,Essentials,Filigree,14,0
South,BR-Bengaluru-02,PRD00171,14,TwoTone,Oval,Minimalist,Signature,KundanInspired,2,0
South,BR-Bengaluru-02,PRD00251,14,Matte,Oval,Floral,Signature,Handcrafted,3,1
South,BR-Bengaluru-02,PRD00027,14,Matte,Round,Geometric,House,KundanInspired,1,1
South,BR-Bengaluru-02,PRD00232,14,Textured,Mixed,Floral,House,KundanInspired,13,0
South,BR-Bengaluru-02,PRD00220,14,TwoTone,Princess,Floral,Signature,Cast,18,1
South,BR-Bengaluru-02,PRD00298,14,Textured,Oval,Floral,Signature,Filigree,14,4
South,BR-Bengaluru-02,PRD00253,22,Textured,Oval,Minimalist,Signature,Handcrafted,10,4
South,BR-Bengaluru-02,PRD00065,22,HighPolish,Princess,Minimalist,Signature,Cast,5,3
South,BR-Bengaluru-02,PRD00150,18,Matte,Round,Floral,Essentials,Handcrafted,8,0
South,BR-Bengaluru-02,PRD00222,14,TwoTone,Round,Traditional,Signature,Handcrafted,1,1
South,BR-Bengaluru-02,PRD00292,14,HighPolish,Oval,Minimalist,Essentials,Handcrafted,16,2
South,BR-Bengaluru-02,PRD00040,22,HighPolish,Round,Geometric,Signature,Handcrafted,8,1
South,BR-Bengaluru-02,PRD00236,14,Matte,Round,Geometric,House,KundanInspired,0,0
South,BR-Bengaluru-02,PRD00175,22,Matte,Round,Floral,Essentials,Handcrafted,2,1
South,BR-Bengaluru-02,PRD00053,14,Textured,Princess,Geometric,Signature,Filigree,3,2
South,BR-Bengaluru-02,PRD00204,14,HighPolish,Mixed,Floral,Essentials,Cast,19,1
South,BR-Bengaluru-02,PRD00174,22,Matte,Oval,Minimalist,Essentials,Handcrafted,11,1
South,BR-Bengaluru-02,PRD00061,22,Matte,Oval,Geometric,Essentials,KundanInspired,11,0
South,BR-Bengaluru-02,PRD00109,18,TwoTone,Mixed,Geometric,Signature,KundanInspired,2,1
South,BR-Bengaluru-02,PRD00209,22,HighPolish,Round,Geometric,Essentials,KundanInspired,15,2
South,BR-Bengaluru-02,PRD00217,14,Matte,Oval,Minimalist,Signature,KundanInspired,11,3
South,BR-Bengaluru-02,PRD00042,22,HighPolish,Oval,Floral,House,Cast,13,4
South,BR-Bengaluru-02,PRD00234,14,HighPolish,Princess,Contemporary,House,Filigree,9,1
South,BR-Bengaluru-02,PRD00227,22,Matte,Princess,Floral,Essentials,Cast,1,1
South,BR-Bengaluru-02,PRD00120,14,Textured,Round,Contemporary,Signature,Filigree,15,4
South,BR-Bengaluru-02,PRD00077,22,Matte,Mixed,Geometric,Signature,Filigree,1,0
South,BR-Bengaluru-02,PRD00147,22,Matte,Mixed,Minimalist,Essentials,Cast,16,4
South,BR-Bengaluru-02,PRD00153,22,Textured,Mixed,Floral,House,Handcrafted,13,0
South,BR-Bengaluru-02,PRD00057,22,HighPolish,Round,Minimalist,Essentials,Filigree,8,3
South,BR-Bengaluru-02,PRD00011,18,HighPolish,Oval,Contemporary,House,Filigree,4,3
South,BR-Bengaluru-02,PRD00126,18,HighPolish,Round,Minimalist,Signature,KundanInspired,0,0
South,BR-Bengaluru-02,PRD00281,18,TwoTone,Princess,Traditional,Essentials,Cast,6,3
South,BR-Bengaluru-02,PRD00168,22,TwoTone,Princess,Traditional,Signature,Filigree,15,3
South,BR-Bengaluru-02,PRD00155,22,TwoTone,Round,Contemporary,House,KundanInspired,2,0
South,BR-Bengaluru-02,PRD00090,18,TwoTone,Princess,Geometric,Essentials,KundanInspired,6,0
South,BR-Bengaluru-02,PRD00112,18,TwoTone,Round,Minimalist,Essentials,Handcrafted,17,4
South,BR-Bengaluru-02,PRD00127,22,Matte,Princess,Traditional,House,KundanInspired,14,2
South,BR-Bengaluru-02,PRD00282,14,Textured,Round,Floral,House,Filigree,5,1
South,BR-Bengaluru-02,PRD00252,22,Matte,Oval,Minimalist,Signature,Filigree,3,1
South,BR-Bengaluru-02,PRD00034,14,HighPolish,Princess,Contemporary,Signature,Handcrafted,18,0
South,BR-Bengaluru-02,PRD00140,22,Matte,Mixed,Floral,Signature,KundanInspired,16,3
South,BR-Bengaluru-02,PRD00018,14,HighPolish,Princess,Floral,Signature,Cast,18,4
South,BR-Bengaluru-03,PRD00030,14,Matte,Oval,Geometric,Signature,Cast,19,2
South,BR-Bengaluru-03,PRD00080,22,Matte,Princess,Traditional,Essentials,Cast,6,3
South,BR-Bengaluru-03,PRD00208,14,HighPolish,Princess,Contemporary,House,KundanInspired,1,1
South,BR-Bengaluru-03,PRD00184,22,Matte,Princess,Geometric,House,KundanInspired,1,0
South,BR-Bengaluru-03,PRD00144,22,Textured,Oval,Contemporary,Signature,Handcrafted,10,0
South,BR-Bengaluru-03,PRD00213,18,Textured,Princess,Minimalist,House,Cast,18,1
South,BR-Bengaluru-03,PRD00141,18,Textured,Mixed,Minimalist,House,Handcrafted,7,4
South,BR-Bengaluru-03,PRD00083,18,HighPolish,Oval,Geometric,House,Handcrafted,6,3
South,BR-Bengaluru-03,PRD00125,14,TwoTone,Princess,Minimalist,Signature,Cast,6,2
South,BR-Bengaluru-03,PRD00300,14,HighPolish,Mixed,Contemporary,House,Cast,13,3
South,BR-Bengaluru-03,PRD00091,14,TwoTone,Mixed,Geometric,Signature,KundanInspired,5,0
South,BR-Bengaluru-03,PRD00003,22,TwoTone,Princess,Geometric,House,KundanInspired,7,1
South,BR-Bengaluru-03,PRD00291,18,HighPolish,Princess,Contemporary,Essentials,Cast,3,3
South,BR-Bengaluru-03,PRD00118,14,Textured,Round,Contemporary,House,Filigree,9,4
South,BR-Bengaluru-03,PRD00228,22,Matte,Round,Traditional,Signature,KundanInspired,18,1
South,BR-Bengaluru-03,PRD00260,18,TwoTone,Round,Minimalist,Signature,Filigree,0,0
South,BR-Bengaluru-03,PRD00093,22,HighPolish,Princess,Geometric,Essentials,KundanInspired,9,2
South,BR-Bengaluru-03,PRD00299,22,Textured,Princess,Geometric,Essentials,Cast,12,4
South,BR-Bengaluru-03,PRD00084,22,Matte,Princess,Geometric,House,KundanInspired,2,0
South,BR-Bengaluru-03,PRD00159,14,HighPolish,Mixed,Minimalist,House,Cast,19,2
South,BR-Bengaluru-03,PRD00163,18,TwoTone,Oval,Minimalist,Essentials,Handcrafted,16,1
South,BR-Bengaluru-03,PRD00212,22,HighPolish,Princess,Floral,House,KundanInspired,14,4
South,BR-Bengaluru-03,PRD00105,14,TwoTone,Oval,Floral,House,Filigree,17,4
South,BR-Bengaluru-03,PRD00129,14,TwoTone,Oval,Traditional,Essentials,Filigree,6,2
South,BR-Bengaluru-03,PRD00167,22,Textured,Mixed,Contemporary,Essentials,Handcrafted,10,1
South,BR-Bengaluru-03,PRD00034,14,Textured,Round,Contemporary,House,Handcrafted,16,2
South,BR-Bengaluru-03,PRD00215,14,Matte,Princess,Traditional,House,Cast,15,0
South,BR-Bengaluru-03,PRD00254,22,Textured,Princess,Traditional,House,Cast,0,0
South,BR-Bengaluru-03,PRD00100,18,Matte,Oval,Traditional,Signature,Cast,2,0
South,BR-Bengaluru-03,PRD00183,18,TwoTone,Mixed,Minimalist,House,KundanInspired,10,3
South,BR-Bengaluru-03,PRD00072,18,Textured,Mixed,Geometric,Essentials,Filigree,15,4
South,BR-Bengaluru-03,PRD00074,18,HighPolish,Princess,Traditional,Essentials,Cast,11,4
South,BR-Bengaluru-03,PRD00252,14,Textured,Oval,Traditional,Essentials,Cast,16,4
South,BR-Bengaluru-03,PRD00209,14,Matte,Mixed,Geometric,House,KundanInspired,3,0
South,BR-Bengaluru-03,PRD00102,14,HighPolish,Mixed,Floral,House,Filigree,11,2
South,BR-Bengaluru-03,PRD00048,14,TwoTone,Princess,Geometric,Essentials,Filigree,15,0
South,BR-Bengaluru-03,PRD00140,14,TwoTone,Mixed,Minimalist,House,Cast,15,3
South,BR-Bengaluru-03,PRD00191,18,Matte,Mixed,Floral,House,KundanInspired,9,1
South,BR-Bengaluru-03,PRD00263,22,Matte,Princess,Minimalist,House,KundanInspired,4,4
South,BR-Bengaluru-03,PRD00259,18,TwoTone,Round,Traditional,House,Cast,17,1
South,BR-Bengaluru-03,PRD00115,18,TwoTone,Princess,Minimalist,House,KundanInspired,0,0
South,BR-Bengaluru-03,PRD00045,14,TwoTone,Oval,Minimalist,Signature,Cast,2,0
